geoid,Region,State,age,season,MMWR Year/Week,Deaths from influenza,Deaths from pneumonia,Deaths from pneumonia and influenza,All Deaths,Pecent of deaths due to pneumonia or influenza,pecent complete
State,NA,Utah,All,2013-14,201427,NA,NA,18,313,5.750798722,110.73113208
State,NA,Vermont,All,2013-14,201427,NA,NA,7,107,6.5420560748,106.77091298
State,NA,Virginia,All,2013-14,201427,NA,NA,75,1161,6.4599483204,101.43539549
State,NA,Washington,All,2013-14,201427,NA,NA,73,952,7.6680672269,101.61207214
State,NA,West Virginia,All,2013-14,201427,NA,NA,28,376,7.4468085106,90.994733328
State,NA,Wisconsin,All,2013-14,201427,NA,NA,47,909,5.1705170517,100.40075835
State,NA,Wyoming,All,2013-14,201427,NA,NA,8,92,8.6956521739,110.20745364
State,NA,Alabama,All,2013-14,201428,NA,NA,46,889,5.1743532058,96.331954962
State,NA,Alaska,All,2013-14,201428,NA,NA,0,76,0.0,106.7714501
State,NA,Arizona,All,2013-14,201428,NA,NA,43,938,4.5842217484,103.74171568
State,NA,Arkansas,All,2013-14,201428,NA,NA,45,551,8.166969147,98.191315035
State,NA,California,All,2013-14,201428,NA,NA,338,4457,7.5835763967,98.378369693
State,NA,Colorado,All,2013-14,201428,NA,NA,31,637,4.8665620094,104.3102637
State,NA,Connecticut,All,2013-14,201428,NA,NA,43,527,8.1593927894,95.046159374
State,NA,Delaware,All,2013-14,201428,NA,NA,9,147,6.1224489796,99.579537491
State,NA,District of Columbia,All,2013-14,201428,NA,NA,6,104,5.7692307692,113.83518557
State,NA,Florida,All,2013-14,201428,NA,NA,186,3420,5.4385964912,103.24773117
State,NA,Georgia,All,2013-14,201428,NA,NA,69,1380,5.0,101.68486669
State,NA,Hawaii,All,2013-14,201428,NA,NA,15,189,7.9365079365,100.31316726
State,NA,Idaho,All,2013-14,201428,NA,NA,14,214,6.5420560748,97.250709522
State,NA,Illinois,All,2013-14,201428,NA,NA,121,1932,6.2629399586,99.434453384
State,NA,Indiana,All,2013-14,201428,NA,NA,70,1165,6.008583691,106.08682607
State,NA,Iowa,All,2013-14,201428,NA,NA,29,513,5.6530214425,95.491890967
State,NA,Kansas,All,2013-14,201428,NA,NA,39,499,7.8156312625,105.39097081
State,NA,Kentucky,All,2013-14,201428,NA,NA,64,843,7.5919335706,104.41833204
State,NA,Louisiana,All,2013-14,201428,NA,NA,32,805,3.9751552795,102.44027304
State,NA,Maine,All,2013-14,201428,NA,NA,20,264,7.5757575758,108.24431318
State,NA,Maryland,All,2013-14,201428,NA,NA,54,854,6.3231850117,101.78087071
State,NA,Massachusetts,All,2013-14,201428,NA,NA,58,933,6.216505895,91.920488304
State,NA,Michigan,All,2013-14,201428,NA,NA,100,1629,6.1387354205,96.25327414
State,NA,Minnesota,All,2013-14,201428,NA,NA,36,757,4.7556142668,101.37976684
State,NA,Mississippi,All,2013-14,201428,NA,NA,32,550,5.8181818182,99.123049303
State,NA,Missouri,All,2013-14,201428,NA,NA,56,1070,5.2336448598,100.57441253
State,NA,Montana,All,2013-14,201428,NA,NA,3,138,2.1739130435,80.933869627000007
State,NA,Nebraska,All,2013-14,201428,NA,NA,28,282,9.9290780142,96.214280112
State,NA,Nevada,All,2013-14,201428,NA,NA,19,431,4.4083526682,113.43477735
State,NA,New Hampshire,All,2013-14,201428,NA,NA,8,195,4.1025641026,97.816686206
State,NA,New Jersey,All,2013-14,201428,NA,NA,69,1254,5.5023923445,93.946604742
State,NA,New Mexico,All,2013-14,201428,NA,NA,15,326,4.6012269939,105.51731835
State,NA,New York,All,2013-14,201428,NA,NA,124,1715,7.2303206997,94.035776935
State,NA,New York City,All,2013-14,201428,NA,NA,81,947,8.5533262936,94.100783516
State,NA,North Carolina,All,2013-14,201428,NA,NA,119,1534,7.7574967405,101.5190817
State,NA,North Dakota,All,2013-14,201428,NA,NA,9,121,7.4380165289,106.39781686
State,NA,Ohio,All,2013-14,201428,NA,NA,140,2150,6.511627907,102.25614056
State,NA,Oklahoma,All,2013-14,201428,NA,NA,43,758,5.672823219,108.14010692
State,NA,Oregon,All,2013-14,201428,NA,NA,32,633,5.0552922591,102.76165774
State,NA,Pennsylvania,All,2013-14,201428,NA,NA,137,2359,5.8075455702,97.548992425
State,NA,Rhode Island,All,2013-14,201428,NA,NA,11,194,5.6701030928,106.4007733
State,NA,South Carolina,All,2013-14,201428,NA,NA,62,800,7.75,100.87492572
State,NA,South Dakota,All,2013-14,201428,NA,NA,9,142,6.338028169,103.78024194
State,NA,Tennessee,All,2013-14,201428,NA,NA,75,1157,6.4822817632,101.06697368
State,NA,Texas,All,2013-14,201428,NA,NA,223,3228,6.9083023544,100.7500275
State,NA,Utah,All,2013-14,201428,NA,NA,11,317,3.4700315457,112.14622642
State,NA,Vermont,All,2013-14,201428,NA,NA,10,96,10.416666667,95.794463985
State,NA,Virginia,All,2013-14,201428,NA,NA,73,1135,6.4317180617,99.16380179
State,NA,Washington,All,2013-14,201428,NA,NA,48,924,5.1948051948,98.623481781
State,NA,West Virginia,All,2013-14,201428,NA,NA,29,407,7.1253071253,98.496958683
State,NA,Wisconsin,All,2013-14,201428,NA,NA,58,923,6.2838569881,101.94708466
State,NA,Wyoming,All,2013-14,201428,NA,NA,6,78,7.6923076923,93.436754177
State,NA,Alabama,All,2013-14,201429,NA,NA,51,917,5.5616139586,99.366032284
State,NA,Alaska,All,2013-14,201429,NA,NA,2,81,2.4691358025,113.79588761
State,NA,Arizona,All,2013-14,201429,NA,NA,42,927,4.5307443366,102.5251284
State,NA,Arkansas,All,2013-14,201429,NA,NA,45,581,7.7452667814,103.53748464
State,NA,California,All,2013-14,201429,NA,NA,301,4479,6.7202500558,98.8639708
State,NA,Colorado,All,2013-14,201429,NA,NA,31,611,5.0736497545,100.05270191
State,NA,Connecticut,All,2013-14,201429,NA,NA,25,503,4.9701789264,90.717681528
State,NA,Delaware,All,2013-14,201429,NA,NA,10,125,8.0,84.676477459
State,NA,District of Columbia,All,2013-14,201429,NA,NA,5,95,5.2631578947,103.98406375
State,NA,Florida,All,2013-14,201429,NA,NA,184,3534,5.2065647991,106.68932221
State,NA,Georgia,All,2013-14,201429,NA,NA,76,1387,5.4794520548,102.20065949
State,NA,Hawaii,All,2013-14,201429,NA,NA,23,212,10.849056604,112.52058973
State,NA,Idaho,All,2013-14,201429,NA,NA,7,241,2.9045643154,109.52065885
State,NA,Illinois,All,2013-14,201429,NA,NA,108,1835,5.8855585831,94.442143871
State,NA,Indiana,All,2013-14,201429,NA,NA,72,1082,6.6543438078,98.528708843
State,NA,Iowa,All,2013-14,201429,NA,NA,45,539,8.3487940631,100.33163593
State,NA,Kansas,All,2013-14,201429,NA,NA,30,458,6.5502183406,96.731592448
State,NA,Kentucky,All,2013-14,201429,NA,NA,68,760,8.9473684211,94.137523551
State,NA,Louisiana,All,2013-14,201429,NA,NA,47,805,5.8385093168,102.44027304
State,NA,Maine,All,2013-14,201429,NA,NA,20,239,8.3682008368,97.993904738
State,NA,Maryland,All,2013-14,201429,NA,NA,58,807,7.1871127633,96.179347379
State,NA,Massachusetts,All,2013-14,201429,NA,NA,66,958,6.8893528184,94.383523896
State,NA,Michigan,All,2013-14,201429,NA,NA,110,1730,6.3583815029,102.22109531
State,NA,Minnesota,All,2013-14,201429,NA,NA,46,727,6.3273727648,97.362074627
State,NA,Mississippi,All,2013-14,201429,NA,NA,34,565,6.017699115,101.82640519
State,NA,Missouri,All,2013-14,201429,NA,NA,68,1044,6.5134099617,98.130548303
State,NA,Montana,All,2013-14,201429,NA,NA,7,178,3.9325842697,104.39296227
State,NA,Nebraska,All,2013-14,201429,NA,NA,17,282,6.0283687943,96.214280112
State,NA,Nevada,All,2013-14,201429,NA,NA,29,418,6.9377990431,110.01331075
State,NA,New Hampshire,All,2013-14,201429,NA,NA,10,189,5.291005291,94.806942015
State,NA,New Jersey,All,2013-14,201429,NA,NA,55,1268,4.3375394322,94.995450409
State,NA,New Mexico,All,2013-14,201429,NA,NA,23,338,6.8047337278,109.40139142
State,NA,New York,All,2013-14,201429,NA,NA,121,1753,6.9024529378,96.119368494
State,NA,New York City,All,2013-14,201429,NA,NA,69,901,7.6581576027,89.529890125
State,NA,North Carolina,All,2013-14,201429,NA,NA,96,1570,6.1146496815,103.90153734
State,NA,North Dakota,All,2013-14,201429,NA,NA,7,103,6.7961165049,90.57004245
State,NA,Ohio,All,2013-14,201429,NA,NA,139,2050,6.7804878049,97.500041001
State,NA,Oklahoma,All,2013-14,201429,NA,NA,43,700,6.1428571429,99.865534092
State,NA,Oregon,All,2013-14,201429,NA,NA,35,623,5.6179775281,101.13825083
State,NA,Pennsylvania,All,2013-14,201429,NA,NA,125,2334,5.3556126821,96.515196405
State,NA,Rhode Island,All,2013-14,201429,NA,NA,11,178,6.1797752809,97.625451795
State,NA,South Carolina,All,2013-14,201429,NA,NA,52,835,6.2275449102,105.28820372
State,NA,South Dakota,All,2013-14,201429,NA,NA,12,138,8.6956521739,100.85685484
State,NA,Tennessee,All,2013-14,201429,NA,NA,93,1175,7.914893617,102.63932072
State,NA,Texas,All,2013-14,201429,NA,NA,219,3275,6.6870229008,102.21695789
State,NA,Utah,All,2013-14,201429,NA,NA,17,292,5.8219178082,103.30188679
State,NA,Vermont,All,2013-14,201429,NA,NA,7,85,8.2352941176,84.818014987
State,NA,Virginia,All,2013-14,201429,NA,NA,70,1156,6.0553633218,100.99855055
State,NA,Washington,All,2013-14,201429,NA,NA,51,911,5.5982436883,97.235921973
State,NA,West Virginia,All,2013-14,201429,NA,NA,22,369,5.9620596206,89.300682442
State,NA,Wisconsin,All,2013-14,201429,NA,NA,47,856,5.4906542056,94.546808745
State,NA,Wyoming,All,2013-14,201429,NA,NA,5,101,4.9504950495,120.98861759
State,NA,Alabama,All,2013-14,201430,NA,NA,37,896,4.1294642857,97.090474293
State,NA,Alaska,All,2013-14,201430,NA,NA,4,85,4.7058823529,119.41543761
State,NA,Arizona,All,2013-14,201430,NA,NA,38,945,4.0211640212,104.51590759
State,NA,Arkansas,All,2013-14,201430,NA,NA,48,516,9.3023255814,91.954117165
State,NA,California,All,2013-14,201430,NA,NA,339,4448,7.6214028777,98.179714695
State,NA,Colorado,All,2013-14,201430,NA,NA,31,617,5.0243111831,101.03521617
State,NA,Connecticut,All,2013-14,201430,NA,NA,37,521,7.1017274472,93.964039913
State,NA,Delaware,All,2013-14,201430,NA,NA,5,135,3.7037037037,91.450595655
State,NA,District of Columbia,All,2013-14,201430,NA,NA,0,74,0.0,80.998112812
State,NA,Florida,All,2013-14,201430,NA,NA,179,3463,5.1689286746,104.54587516
State,NA,Georgia,All,2013-14,201430,NA,NA,73,1340,5.447761194,98.73747925
State,NA,Hawaii,All,2013-14,201430,NA,NA,18,205,8.7804878049,108.80528724
State,NA,Idaho,All,2013-14,201430,NA,NA,14,205,6.8292682927,93.160726412
State,NA,Illinois,All,2013-14,201430,NA,NA,124,1848,6.70995671,95.11121628
State,NA,Indiana,All,2013-14,201430,NA,NA,72,1091,6.5994500458,99.348263723
State,NA,Iowa,All,2013-14,201430,NA,NA,50,514,9.7276264591,95.678035004
State,NA,Kansas,All,2013-14,201430,NA,NA,29,467,6.2098501071,98.632431601
State,NA,Kentucky,All,2013-14,201430,NA,NA,63,822,7.6642335766,101.81716363
State,NA,Louisiana,All,2013-14,201430,NA,NA,47,827,5.6831922612,105.23988298
State,NA,Maine,All,2013-14,201430,NA,NA,17,224,7.5892857143,91.843659671
State,NA,Maryland,All,2013-14,201430,NA,NA,62,850,7.2941176471,101.30414532
State,NA,Massachusetts,All,2013-14,201430,NA,NA,75,949,7.9030558483,93.496831083
State,NA,Michigan,All,2013-14,201430,NA,NA,112,1746,6.4146620848,103.16649273
State,NA,Minnesota,All,2013-14,201430,NA,NA,48,776,6.1855670103,103.92430524
State,NA,Mississippi,All,2013-14,201430,NA,NA,29,533,5.4409005629,96.059245961
State,NA,Missouri,All,2013-14,201430,NA,NA,54,1046,5.1625239006,98.318537859
State,NA,Montana,All,2013-14,201430,NA,NA,12,189,6.3492063492,110.84421275
State,NA,Nebraska,All,2013-14,201430,NA,NA,17,277,6.1371841155,94.50835316
State,NA,Nevada,All,2013-14,201430,NA,NA,21,414,5.0724637681,108.96055179
State,NA,New Hampshire,All,2013-14,201430,NA,NA,11,198,5.5555555556,99.321558302
State,NA,New Jersey,All,2013-14,201430,NA,NA,72,1258,5.7233704293,94.246274933
State,NA,New Mexico,All,2013-14,201430,NA,NA,25,348,7.183908046,112.63811898
State,NA,New York,All,2013-14,201430,NA,NA,122,1716,7.1095571096,94.090608292
State,NA,New York City,All,2013-14,201430,NA,NA,61,931,6.552094522,92.510907554
State,NA,North Carolina,All,2013-14,201430,NA,NA,106,1495,7.0903010033,98.938088102
State,NA,North Dakota,All,2013-14,201430,NA,NA,6,115,5.2173913043,101.12189206
State,NA,Ohio,All,2013-14,201430,NA,NA,137,2144,6.3899253731,101.97077459
State,NA,Oklahoma,All,2013-14,201430,NA,NA,49,729,6.7215363512,104.0028205
State,NA,Oregon,All,2013-14,201430,NA,NA,27,622,4.3408360129,100.97591013
State,NA,Pennsylvania,All,2013-14,201430,NA,NA,136,2296,5.9233449477,94.943826455
State,NA,Rhode Island,All,2013-14,201430,NA,NA,17,183,9.2896174863,100.36773977
State,NA,South Carolina,All,2013-14,201430,NA,NA,44,802,5.4862842893,101.12711303
State,NA,South Dakota,All,2013-14,201430,NA,NA,9,129,6.976744186,94.279233871
State,NA,Tennessee,All,2013-14,201430,NA,NA,85,1141,7.4496056091,99.66933187
State,NA,Texas,All,2013-14,201430,NA,NA,192,3260,5.8895705521,101.74878862
State,NA,Utah,All,2013-14,201430,NA,NA,25,300,8.3333333333,106.13207547
State,NA,Vermont,All,2013-14,201430,NA,NA,5,104,4.8076923077,103.77733598
State,NA,Virginia,All,2013-14,201430,NA,NA,72,1131,6.3660477454,98.814325836
State,NA,Washington,All,2013-14,201430,NA,NA,56,937,5.9765208111,100.01104159
State,NA,West Virginia,All,2013-14,201430,NA,NA,34,404,8.4158415842,97.770936874
State,NA,Wisconsin,All,2013-14,201430,NA,NA,43,903,4.7619047619,99.738047075
State,NA,Wyoming,All,2013-14,201430,NA,NA,2,83,2.4096385542,99.426289701
State,NA,Alabama,All,2013-14,201431,NA,NA,51,889,5.7367829021,96.331954962
State,NA,Alaska,All,2013-14,201431,NA,NA,7,81,8.6419753086,113.79588761
State,NA,Arizona,All,2013-14,201431,NA,NA,44,983,4.476093591,108.71866366
State,NA,Arkansas,All,2013-14,201431,NA,NA,39,579,6.7357512953,103.18107333
State,NA,California,All,2013-14,201431,NA,NA,314,4500,6.9777777778,99.327499129
State,NA,Colorado,All,2013-14,201431,NA,NA,38,608,6.25,99.561444785
State,NA,Connecticut,All,2013-14,201431,NA,NA,38,506,7.5098814229,91.258741259
State,NA,Delaware,All,2013-14,201431,NA,NA,6,133,4.5112781955,90.095772016
State,NA,District of Columbia,All,2013-14,201431,NA,NA,4,79,5.0632911392,86.470958272
State,NA,Florida,All,2013-14,201431,NA,NA,164,3428,4.7841306884,103.48924633
State,NA,Georgia,All,2013-14,201431,NA,NA,70,1309,5.3475935829,96.453253983
State,NA,Hawaii,All,2013-14,201431,NA,NA,19,200,9.5,106.15149975
State,NA,Idaho,All,2013-14,201431,NA,NA,15,246,6.0975609756,111.79287169
State,NA,Illinois,All,2013-14,201431,NA,NA,129,1807,7.1389042612,93.001064837
State,NA,Indiana,All,2013-14,201431,NA,NA,91,1136,8.0105633803,103.44603812
State,NA,Iowa,All,2013-14,201431,NA,NA,24,465,5.1612903226,86.556977192
State,NA,Kansas,All,2013-14,201431,NA,NA,30,482,6.22406639,101.80049686
State,NA,Kentucky,All,2013-14,201431,NA,NA,64,857,7.4679113186,106.15244432
State,NA,Louisiana,All,2013-14,201431,NA,NA,34,816,4.1666666667,103.84007801
State,NA,Maine,All,2013-14,201431,NA,NA,17,247,6.8825910931,101.27403544
State,NA,Maryland,All,2013-14,201431,NA,NA,48,845,5.6804733728,100.70823858
State,NA,Massachusetts,All,2013-14,201431,NA,NA,61,986,6.1866125761,97.14212376
State,NA,Michigan,All,2013-14,201431,NA,NA,95,1669,5.6920311564,98.616767674
State,NA,Minnesota,All,2013-14,201431,NA,NA,31,703,4.4096728307,94.147920857
State,NA,Mississippi,All,2013-14,201431,NA,NA,35,576,6.0763888889,103.80886618
State,NA,Missouri,All,2013-14,201431,NA,NA,76,1046,7.2657743786,98.318537859
State,NA,Montana,All,2013-14,201431,NA,NA,9,165,5.4545454545,96.768757162
State,NA,Nebraska,All,2013-14,201431,NA,NA,16,267,5.9925093633,91.096499255
State,NA,Nevada,All,2013-14,201431,NA,NA,26,389,6.6838046272,102.38080833
State,NA,New Hampshire,All,2013-14,201431,NA,NA,13,189,6.8783068783,94.806942015
State,NA,New Jersey,All,2013-14,201431,NA,NA,79,1282,6.1622464899,96.044296076
State,NA,New Mexico,All,2013-14,201431,NA,NA,16,300,5.3333333333,97.101826705
State,NA,New York,All,2013-14,201431,NA,NA,130,1739,7.4755606671,95.351729499
State,NA,New York City,All,2013-14,201431,NA,NA,67,879,7.622298066,87.343810677
State,NA,North Carolina,All,2013-14,201431,NA,NA,85,1480,5.7432432432,97.945398255
State,NA,North Dakota,All,2013-14,201431,NA,NA,10,113,8.8495575221,99.363250455
State,NA,Ohio,All,2013-14,201431,NA,NA,127,2052,6.1890838207,97.595162992
State,NA,Oklahoma,All,2013-14,201431,NA,NA,51,692,7.3699421965,98.724213702
State,NA,Oregon,All,2013-14,201431,NA,NA,26,584,4.4520547945,94.806963856
State,NA,Pennsylvania,All,2013-14,201431,NA,NA,105,2270,4.6255506608,93.868678595
State,NA,Rhode Island,All,2013-14,201431,NA,NA,15,161,9.3167701863,88.301672691
State,NA,South Carolina,All,2013-14,201431,NA,NA,49,849,5.7714958775,107.05351492
State,NA,South Dakota,All,2013-14,201431,NA,NA,6,129,4.6511627907,94.279233871
State,NA,Tennessee,All,2013-14,201431,NA,NA,73,1161,6.2876830319,101.41638414
State,NA,Texas,All,2013-14,201431,NA,NA,222,3299,6.7293119127,102.96602873
State,NA,Utah,All,2013-14,201431,NA,NA,16,310,5.1612903226,109.66981132
State,NA,Vermont,All,2013-14,201431,NA,NA,8,114,7.0175438596,113.75592598
State,NA,Virginia,All,2013-14,201431,NA,NA,87,1129,7.7059344553,98.639587859
State,NA,Washington,All,2013-14,201431,NA,NA,66,961,6.8678459938,102.57269047
State,NA,West Virginia,All,2013-14,201431,NA,NA,34,414,8.2125603865,100.19100957
State,NA,Wisconsin,All,2013-14,201431,NA,NA,59,896,6.5848214286,98.96488392
State,NA,Wyoming,All,2013-14,201431,NA,NA,2,92,2.1739130435,110.20745364
State,NA,Alabama,All,2013-14,201432,NA,NA,58,957,6.0606060606,103.70042846
State,NA,Alaska,All,2013-14,201432,NA,NA,5,72,6.9444444444,101.1519001
State,NA,Arizona,All,2013-14,201432,NA,NA,53,944,5.6144067797,104.40530874
State,NA,Arkansas,All,2013-14,201432,NA,NA,36,564,6.3829787234,100.50798853
State,NA,California,All,2013-14,201432,NA,NA,303,4339,6.983175847,95.773781938
State,NA,Colorado,All,2013-14,201432,NA,NA,27,576,4.6875,94.321368744
State,NA,Connecticut,All,2013-14,201432,NA,NA,39,519,7.5144508671,93.603333425
State,NA,Delaware,All,2013-14,201432,NA,NA,6,149,4.0268456376,100.93436113
State,NA,District of Columbia,All,2013-14,201432,NA,NA,5,90,5.5555555556,98.511218285
State,NA,Florida,All,2013-14,201432,NA,NA,183,3398,5.3855208946,102.58356448
State,NA,Georgia,All,2013-14,201432,NA,NA,78,1420,5.4929577465,104.63225413
State,NA,Hawaii,All,2013-14,201432,NA,NA,28,214,13.08411215,113.58210473
State,NA,Idaho,All,2013-14,201432,NA,NA,9,261,3.4482758621,118.60951021
State,NA,Illinois,All,2013-14,201432,NA,NA,120,1873,6.4068339562,96.39789399
State,NA,Indiana,All,2013-14,201432,NA,NA,80,1069,7.4836295603,97.344907351
State,NA,Iowa,All,2013-14,201432,NA,NA,34,537,6.3314711359,99.959347854
State,NA,Kansas,All,2013-14,201432,NA,NA,32,470,6.8085106383,99.266044652
State,NA,Kentucky,All,2013-14,201432,NA,NA,53,845,6.2721893491,104.66606237
State,NA,Louisiana,All,2013-14,201432,NA,NA,32,755,4.238410596,96.077523159
State,NA,Maine,All,2013-14,201432,NA,NA,22,238,9.243697479,97.5838884
State,NA,Maryland,All,2013-14,201432,NA,NA,41,830,4.9397590361,98.92051837
State,NA,Massachusetts,All,2013-14,201432,NA,NA,78,1019,7.6545632974,100.39333074
State,NA,Michigan,All,2013-14,201432,NA,NA,87,1615,5.386996904,95.426051404
State,NA,Minnesota,All,2013-14,201432,NA,NA,35,737,4.7489823609,98.701305365
State,NA,Mississippi,All,2013-14,201432,NA,NA,33,541,6.0998151571,97.501035769
State,NA,Missouri,All,2013-14,201432,NA,NA,53,1024,5.17578125,96.250652742
State,NA,Montana,All,2013-14,201432,NA,NA,6,188,3.1914893617,110.25773543
State,NA,Nebraska,All,2013-14,201432,NA,NA,15,270,5.5555555556,92.120055426
State,NA,Nevada,All,2013-14,201432,NA,NA,24,393,6.106870229,103.43356728
State,NA,New Hampshire,All,2013-14,201432,NA,NA,13,231,5.6277056277,115.87515135
State,NA,New Jersey,All,2013-14,201432,NA,NA,63,1243,5.0683829445,93.122511718
State,NA,New Mexico,All,2013-14,201432,NA,NA,15,279,5.376344086,90.304698836
State,NA,New York,All,2013-14,201432,NA,NA,116,1669,6.9502696225,91.513534522
State,NA,New York City,All,2013-14,201432,NA,NA,87,914,9.5185995624,90.821664344
State,NA,North Carolina,All,2013-14,201432,NA,NA,102,1586,6.4312736444,104.96040651
State,NA,North Dakota,All,2013-14,201432,NA,NA,6,103,5.8252427184,90.57004245
State,NA,Ohio,All,2013-14,201432,NA,NA,123,2080,5.9134615385,98.926870869
State,NA,Oklahoma,All,2013-14,201432,NA,NA,40,670,5.9701492537,95.585582631
State,NA,Oregon,All,2013-14,201432,NA,NA,22,605,3.6363636364,98.216118378
State,NA,Pennsylvania,All,2013-14,201432,NA,NA,118,2333,5.0578654093,96.473844565
State,NA,Rhode Island,All,2013-14,201432,NA,NA,11,162,6.7901234568,88.850130285
State,NA,South Carolina,All,2013-14,201432,NA,NA,38,830,4.578313253,104.65773544
State,NA,South Dakota,All,2013-14,201432,NA,NA,11,125,8.8,91.355846774
State,NA,Tennessee,All,2013-14,201432,NA,NA,69,1199,5.7547956631,104.73578345
State,NA,Texas,All,2013-14,201432,NA,NA,202,3327,6.0715359182,103.8399447
State,NA,Utah,All,2013-14,201432,NA,NA,19,308,6.1688311688,108.96226415
State,NA,Vermont,All,2013-14,201432,NA,NA,17,116,14.655172414,115.75164398
State,NA,Virginia,All,2013-14,201432,NA,NA,76,1188,6.3973063973,103.79435817
State,NA,Washington,All,2013-14,201432,NA,NA,46,964,4.7717842324,102.89289658
State,NA,West Virginia,All,2013-14,201432,NA,NA,29,416,6.9711538462,100.67502411
State,NA,Wisconsin,All,2013-14,201432,NA,NA,51,853,5.978898007,94.215453107
State,NA,Wyoming,All,2013-14,201432,NA,NA,3,82,3.6585365854,98.228382596
State,NA,Alabama,All,2013-14,201433,NA,NA,55,910,6.043956044,98.607512953
State,NA,Alaska,All,2013-14,201433,NA,NA,2,71,2.8169014085,99.747012596
