geoid,region,age,week,year,season_start,flu,pneumonia,all_deaths
State,NA,All,09,2015,2014,NA,NA,665
State,NA,All,09,2015,2014,NA,NA,670
State,NA,All,09,2015,2014,NA,NA,166
State,NA,All,09,2015,2014,NA,NA,85
State,NA,All,09,2015,2014,NA,NA,3863
State,NA,All,09,2015,2014,NA,NA,1643
State,NA,All,09,2015,2014,NA,NA,227
State,NA,All,09,2015,2014,NA,NA,261
State,NA,All,09,2015,2014,NA,NA,2171
State,NA,All,09,2015,2014,NA,NA,1340
State,NA,All,09,2015,2014,NA,NA,617
State,NA,All,09,2015,2014,NA,NA,556
State,NA,All,09,2015,2014,NA,NA,963
State,NA,All,09,2015,2014,NA,NA,890
State,NA,All,09,2015,2014,NA,NA,280
State,NA,All,09,2015,2014,NA,NA,935
State,NA,All,09,2015,2014,NA,NA,1216
State,NA,All,09,2015,2014,NA,NA,2027
State,NA,All,09,2015,2014,NA,NA,905
State,NA,All,09,2015,2014,NA,NA,648
State,NA,All,09,2015,2014,NA,NA,1306
State,NA,All,09,2015,2014,NA,NA,173
State,NA,All,09,2015,2014,NA,NA,352
State,NA,All,09,2015,2014,NA,NA,454
State,NA,All,09,2015,2014,NA,NA,243
State,NA,All,09,2015,2014,NA,NA,1494
State,NA,All,09,2015,2014,NA,NA,375
State,NA,All,09,2015,2014,NA,NA,2195
State,NA,All,09,2015,2014,NA,NA,1163
State,NA,All,09,2015,2014,NA,NA,1965
State,NA,All,09,2015,2014,NA,NA,126
State,NA,All,09,2015,2014,NA,NA,2401
State,NA,All,09,2015,2014,NA,NA,827
State,NA,All,09,2015,2014,NA,NA,711
State,NA,All,09,2015,2014,NA,NA,2912
State,NA,All,09,2015,2014,NA,NA,202
State,NA,All,09,2015,2014,NA,NA,1035
State,NA,All,09,2015,2014,NA,NA,163
State,NA,All,09,2015,2014,NA,NA,1362
State,NA,All,09,2015,2014,NA,NA,3916
State,NA,All,09,2015,2014,NA,NA,361
State,NA,All,09,2015,2014,NA,NA,105
State,NA,All,09,2015,2014,NA,NA,1370
State,NA,All,09,2015,2014,NA,NA,1092
State,NA,All,09,2015,2014,NA,NA,473
State,NA,All,09,2015,2014,NA,NA,1026
State,NA,All,09,2015,2014,NA,NA,95
State,NA,All,10,2015,2014,NA,NA,1136
State,NA,All,10,2015,2014,NA,NA,84
State,NA,All,10,2015,2014,NA,NA,1146
State,NA,All,10,2015,2014,NA,NA,642
State,NA,All,10,2015,2014,NA,NA,5261
State,NA,All,10,2015,2014,NA,NA,665
State,NA,All,10,2015,2014,NA,NA,635
State,NA,All,10,2015,2014,NA,NA,174
State,NA,All,10,2015,2014,NA,NA,119
State,NA,All,10,2015,2014,NA,NA,3835
State,NA,All,10,2015,2014,NA,NA,1669
State,NA,All,10,2015,2014,NA,NA,216
State,NA,All,10,2015,2014,NA,NA,234
State,NA,All,10,2015,2014,NA,NA,2173
State,NA,All,10,2015,2014,NA,NA,1312
State,NA,All,10,2015,2014,NA,NA,613
State,NA,All,10,2015,2014,NA,NA,500
State,NA,All,10,2015,2014,NA,NA,945
State,NA,All,10,2015,2014,NA,NA,835
State,NA,All,10,2015,2014,NA,NA,321
State,NA,All,10,2015,2014,NA,NA,965
State,NA,All,10,2015,2014,NA,NA,1242
State,NA,All,10,2015,2014,NA,NA,1947
State,NA,All,10,2015,2014,NA,NA,833
State,NA,All,10,2015,2014,NA,NA,663
State,NA,All,10,2015,2014,NA,NA,1289
State,NA,All,10,2015,2014,NA,NA,181
State,NA,All,10,2015,2014,NA,NA,364
State,NA,All,10,2015,2014,NA,NA,460
State,NA,All,10,2015,2014,NA,NA,236
State,NA,All,10,2015,2014,NA,NA,1539
State,NA,All,10,2015,2014,NA,NA,341
State,NA,All,10,2015,2014,NA,NA,2125
State,NA,All,10,2015,2014,NA,NA,1046
State,NA,All,10,2015,2014,NA,NA,1875
State,NA,All,10,2015,2014,NA,NA,127
State,NA,All,10,2015,2014,NA,NA,2430
State,NA,All,10,2015,2014,NA,NA,858
State,NA,All,10,2015,2014,NA,NA,725
State,NA,All,10,2015,2014,NA,NA,2816
State,NA,All,10,2015,2014,NA,NA,220
State,NA,All,10,2015,2014,NA,NA,996
State,NA,All,10,2015,2014,NA,NA,164
State,NA,All,10,2015,2014,NA,NA,1406
State,NA,All,10,2015,2014,NA,NA,3890
State,NA,All,10,2015,2014,NA,NA,308
State,NA,All,10,2015,2014,NA,NA,126
State,NA,All,10,2015,2014,NA,NA,1307
State,NA,All,10,2015,2014,NA,NA,1129
State,NA,All,10,2015,2014,NA,NA,432
State,NA,All,10,2015,2014,NA,NA,1072
State,NA,All,10,2015,2014,NA,NA,114
State,NA,All,11,2015,2014,NA,NA,1048
State,NA,All,11,2015,2014,NA,NA,75
State,NA,All,11,2015,2014,NA,NA,1079
State,NA,All,11,2015,2014,NA,NA,605
State,NA,All,11,2015,2014,NA,NA,5182
State,NA,All,11,2015,2014,NA,NA,725
State,NA,All,11,2015,2014,NA,NA,600
State,NA,All,11,2015,2014,NA,NA,163
State,NA,All,11,2015,2014,NA,NA,91
State,NA,All,11,2015,2014,NA,NA,3873
State,NA,All,11,2015,2014,NA,NA,1560
State,NA,All,11,2015,2014,NA,NA,223
State,NA,All,11,2015,2014,NA,NA,250
State,NA,All,11,2015,2014,NA,NA,2159
State,NA,All,11,2015,2014,NA,NA,1261
State,NA,All,11,2015,2014,NA,NA,638
State,NA,All,11,2015,2014,NA,NA,510
State,NA,All,11,2015,2014,NA,NA,892
State,NA,All,11,2015,2014,NA,NA,883
State,NA,All,11,2015,2014,NA,NA,305
State,NA,All,11,2015,2014,NA,NA,951
State,NA,All,11,2015,2014,NA,NA,1204
State,NA,All,11,2015,2014,NA,NA,1923
State,NA,All,11,2015,2014,NA,NA,877
State,NA,All,11,2015,2014,NA,NA,634
State,NA,All,11,2015,2014,NA,NA,1216
State,NA,All,11,2015,2014,NA,NA,199
State,NA,All,11,2015,2014,NA,NA,349
State,NA,All,11,2015,2014,NA,NA,499
State,NA,All,11,2015,2014,NA,NA,237
State,NA,All,11,2015,2014,NA,NA,1503
State,NA,All,11,2015,2014,NA,NA,363
State,NA,All,11,2015,2014,NA,NA,2058
State,NA,All,11,2015,2014,NA,NA,1090
State,NA,All,11,2015,2014,NA,NA,1748
State,NA,All,11,2015,2014,NA,NA,124
State,NA,All,11,2015,2014,NA,NA,2272
State,NA,All,11,2015,2014,NA,NA,811
State,NA,All,11,2015,2014,NA,NA,670
State,NA,All,11,2015,2014,NA,NA,2672
State,NA,All,11,2015,2014,NA,NA,203
State,NA,All,11,2015,2014,NA,NA,969
State,NA,All,11,2015,2014,NA,NA,158
State,NA,All,11,2015,2014,NA,NA,1304
State,NA,All,11,2015,2014,NA,NA,3888
State,NA,All,11,2015,2014,NA,NA,360
State,NA,All,11,2015,2014,NA,NA,116
State,NA,All,11,2015,2014,NA,NA,1269
State,NA,All,11,2015,2014,NA,NA,1036
State,NA,All,11,2015,2014,NA,NA,458
State,NA,All,11,2015,2014,NA,NA,1083
State,NA,All,11,2015,2014,NA,NA,101
State,NA,All,12,2015,2014,NA,NA,984
State,NA,All,12,2015,2014,NA,NA,85
State,NA,All,12,2015,2014,NA,NA,1077
State,NA,All,12,2015,2014,NA,NA,577
State,NA,All,12,2015,2014,NA,NA,4823
State,NA,All,12,2015,2014,NA,NA,694
State,NA,All,12,2015,2014,NA,NA,676
State,NA,All,12,2015,2014,NA,NA,175
State,NA,All,12,2015,2014,NA,NA,103
State,NA,All,12,2015,2014,NA,NA,3751
State,NA,All,12,2015,2014,NA,NA,1566
State,NA,All,12,2015,2014,NA,NA,199
State,NA,All,12,2015,2014,NA,NA,265
State,NA,All,12,2015,2014,NA,NA,2142
State,NA,All,12,2015,2014,NA,NA,1207
State,NA,All,12,2015,2014,NA,NA,615
State,NA,All,12,2015,2014,NA,NA,560
State,NA,All,12,2015,2014,NA,NA,917
State,NA,All,12,2015,2014,NA,NA,849
State,NA,All,12,2015,2014,NA,NA,287
State,NA,All,12,2015,2014,NA,NA,923
State,NA,All,12,2015,2014,NA,NA,1206
State,NA,All,12,2015,2014,NA,NA,1909
State,NA,All,12,2015,2014,NA,NA,850
State,NA,All,12,2015,2014,NA,NA,625
State,NA,All,12,2015,2014,NA,NA,1164
State,NA,All,12,2015,2014,NA,NA,191
State,NA,All,12,2015,2014,NA,NA,322
State,NA,All,12,2015,2014,NA,NA,446
State,NA,All,12,2015,2014,NA,NA,246
State,NA,All,12,2015,2014,NA,NA,1422
State,NA,All,12,2015,2014,NA,NA,359
State,NA,All,12,2015,2014,NA,NA,2047
State,NA,All,12,2015,2014,NA,NA,1041
State,NA,All,12,2015,2014,NA,NA,1761
State,NA,All,12,2015,2014,NA,NA,140
State,NA,All,12,2015,2014,NA,NA,2235
State,NA,All,12,2015,2014,NA,NA,811
State,NA,All,12,2015,2014,NA,NA,710
State,NA,All,12,2015,2014,NA,NA,2720
State,NA,All,12,2015,2014,NA,NA,207
State,NA,All,12,2015,2014,NA,NA,884
State,NA,All,12,2015,2014,NA,NA,162
State,NA,All,12,2015,2014,NA,NA,1239
State,NA,All,12,2015,2014,NA,NA,3717
State,NA,All,12,2015,2014,NA,NA,332
State,NA,All,12,2015,2014,NA,NA,132
State,NA,All,12,2015,2014,NA,NA,1307
State,NA,All,12,2015,2014,NA,NA,1145
State,NA,All,12,2015,2014,NA,NA,441
State,NA,All,12,2015,2014,NA,NA,1066
State,NA,All,12,2015,2014,NA,NA,93
State,NA,All,13,2015,2014,NA,NA,971
State,NA,All,13,2015,2014,NA,NA,87
State,NA,All,13,2015,2014,NA,NA,1023
State,NA,All,13,2015,2014,NA,NA,600
State,NA,All,13,2015,2014,NA,NA,4737
State,NA,All,13,2015,2014,NA,NA,715
State,NA,All,13,2015,2014,NA,NA,608
State,NA,All,13,2015,2014,NA,NA,170
State,NA,All,13,2015,2014,NA,NA,102
State,NA,All,13,2015,2014,NA,NA,3853
State,NA,All,13,2015,2014,NA,NA,1562
State,NA,All,13,2015,2014,NA,NA,209
State,NA,All,13,2015,2014,NA,NA,245
State,NA,All,13,2015,2014,NA,NA,2214
State,NA,All,13,2015,2014,NA,NA,1312
State,NA,All,13,2015,2014,NA,NA,620
State,NA,All,13,2015,2014,NA,NA,495
State,NA,All,13,2015,2014,NA,NA,878
State,NA,All,13,2015,2014,NA,NA,869
State,NA,All,13,2015,2014,NA,NA,299
State,NA,All,13,2015,2014,NA,NA,879
State,NA,All,13,2015,2014,NA,NA,1192
State,NA,All,13,2015,2014,NA,NA,1937
State,NA,All,13,2015,2014,NA,NA,882
State,NA,All,13,2015,2014,NA,NA,617
State,NA,All,13,2015,2014,NA,NA,1124
State,NA,All,13,2015,2014,NA,NA,186
State,NA,All,13,2015,2014,NA,NA,352
State,NA,All,13,2015,2014,NA,NA,439
State,NA,All,13,2015,2014,NA,NA,212
State,NA,All,13,2015,2014,NA,NA,1425
State,NA,All,13,2015,2014,NA,NA,373
State,NA,All,13,2015,2014,NA,NA,2074
State,NA,All,13,2015,2014,NA,NA,1069
State,NA,All,13,2015,2014,NA,NA,1727
State,NA,All,13,2015,2014,NA,NA,127
State,NA,All,13,2015,2014,NA,NA,2354
State,NA,All,13,2015,2014,NA,NA,755
State,NA,All,13,2015,2014,NA,NA,652
State,NA,All,13,2015,2014,NA,NA,2676
State,NA,All,13,2015,2014,NA,NA,225
State,NA,All,13,2015,2014,NA,NA,940
State,NA,All,13,2015,2014,NA,NA,142
State,NA,All,13,2015,2014,NA,NA,1252
State,NA,All,13,2015,2014,NA,NA,3658
State,NA,All,13,2015,2014,NA,NA,321
State,NA,All,13,2015,2014,NA,NA,113
State,NA,All,13,2015,2014,NA,NA,1314
State,NA,All,13,2015,2014,NA,NA,1043
State,NA,All,13,2015,2014,NA,NA,446
State,NA,All,13,2015,2014,NA,NA,1034
State,NA,All,13,2015,2014,NA,NA,93
State,NA,All,14,2015,2014,NA,NA,1006
State,NA,All,14,2015,2014,NA,NA,75
State,NA,All,14,2015,2014,NA,NA,1036
State,NA,All,14,2015,2014,NA,NA,595
State,NA,All,14,2015,2014,NA,NA,5047
State,NA,All,14,2015,2014,NA,NA,732
State,NA,All,14,2015,2014,NA,NA,608
State,NA,All,14,2015,2014,NA,NA,168
State,NA,All,14,2015,2014,NA,NA,99
State,NA,All,14,2015,2014,NA,NA,3610
State,NA,All,14,2015,2014,NA,NA,1530
State,NA,All,14,2015,2014,NA,NA,198
State,NA,All,14,2015,2014,NA,NA,244
State,NA,All,14,2015,2014,NA,NA,2114
State,NA,All,14,2015,2014,NA,NA,1233
State,NA,All,14,2015,2014,NA,NA,563
State,NA,All,14,2015,2014,NA,NA,537
State,NA,All,14,2015,2014,NA,NA,889
State,NA,All,14,2015,2014,NA,NA,835
State,NA,All,14,2015,2014,NA,NA,286
State,NA,All,14,2015,2014,NA,NA,911
State,NA,All,14,2015,2014,NA,NA,1169
State,NA,All,14,2015,2014,NA,NA,1836
State,NA,All,14,2015,2014,NA,NA,899
State,NA,All,14,2015,2014,NA,NA,651
State,NA,All,14,2015,2014,NA,NA,1209
State,NA,All,14,2015,2014,NA,NA,197
State,NA,All,14,2015,2014,NA,NA,329
State,NA,All,14,2015,2014,NA,NA,400
State,NA,All,14,2015,2014,NA,NA,247
State,NA,All,14,2015,2014,NA,NA,1458
State,NA,All,14,2015,2014,NA,NA,335
State,NA,All,14,2015,2014,NA,NA,1983
State,NA,All,14,2015,2014,NA,NA,1089
State,NA,All,14,2015,2014,NA,NA,1748
State,NA,All,14,2015,2014,NA,NA,131
State,NA,All,14,2015,2014,NA,NA,2311
State,NA,All,14,2015,2014,NA,NA,702
State,NA,All,14,2015,2014,NA,NA,671
State,NA,All,14,2015,2014,NA,NA,2592
State,NA,All,14,2015,2014,NA,NA,206
State,NA,All,14,2015,2014,NA,NA,901
State,NA,All,14,2015,2014,NA,NA,160
State,NA,All,14,2015,2014,NA,NA,1263
State,NA,All,14,2015,2014,NA,NA,3634
State,NA,All,14,2015,2014,NA,NA,353
State,NA,All,14,2015,2014,NA,NA,111
State,NA,All,14,2015,2014,NA,NA,1304
State,NA,All,14,2015,2014,NA,NA,1025
State,NA,All,14,2015,2014,NA,NA,472
State,NA,All,14,2015,2014,NA,NA,1047
State,NA,All,14,2015,2014,NA,NA,98
State,NA,All,15,2015,2014,NA,NA,927
State,NA,All,15,2015,2014,NA,NA,80
State,NA,All,15,2015,2014,NA,NA,1106
State,NA,All,15,2015,2014,NA,NA,574
State,NA,All,15,2015,2014,NA,NA,4987
State,NA,All,15,2015,2014,NA,NA,757
State,NA,All,15,2015,2014,NA,NA,599
State,NA,All,15,2015,2014,NA,NA,171
State,NA,All,15,2015,2014,NA,NA,97
State,NA,All,15,2015,2014,NA,NA,3716
State,NA,All,15,2015,2014,NA,NA,1436
State,NA,All,15,2015,2014,NA,NA,212
State,NA,All,15,2015,2014,NA,NA,237
State,NA,All,15,2015,2014,NA,NA,2085
State,NA,All,15,2015,2014,NA,NA,1288
State,NA,All,15,2015,2014,NA,NA,582
State,NA,All,15,2015,2014,NA,NA,492
State,NA,All,15,2015,2014,NA,NA,916
State,NA,All,15,2015,2014,NA,NA,865
State,NA,All,15,2015,2014,NA,NA,296
State,NA,All,15,2015,2014,NA,NA,856
State,NA,All,15,2015,2014,NA,NA,1168
State,NA,All,15,2015,2014,NA,NA,1924
State,NA,All,15,2015,2014,NA,NA,873
State,NA,All,15,2015,2014,NA,NA,619
State,NA,All,15,2015,2014,NA,NA,1202
State,NA,All,15,2015,2014,NA,NA,204
State,NA,All,15,2015,2014,NA,NA,328
State,NA,All,15,2015,2014,NA,NA,450
State,NA,All,15,2015,2014,NA,NA,238
State,NA,All,15,2015,2014,NA,NA,1421
State,NA,All,15,2015,2014,NA,NA,335
State,NA,All,15,2015,2014,NA,NA,2024
State,NA,All,15,2015,2014,NA,NA,1023
State,NA,All,15,2015,2014,NA,NA,1659
State,NA,All,15,2015,2014,NA,NA,140
State,NA,All,15,2015,2014,NA,NA,2434
State,NA,All,15,2015,2014,NA,NA,762
State,NA,All,15,2015,2014,NA,NA,679
State,NA,All,15,2015,2014,NA,NA,2707
State,NA,All,15,2015,2014,NA,NA,196
State,NA,All,15,2015,2014,NA,NA,840
State,NA,All,15,2015,2014,NA,NA,158
State,NA,All,15,2015,2014,NA,NA,1194
State,NA,All,15,2015,2014,NA,NA,3678
State,NA,All,15,2015,2014,NA,NA,342
State,NA,All,15,2015,2014,NA,NA,139
State,NA,All,15,2015,2014,NA,NA,1238
State,NA,All,15,2015,2014,NA,NA,1012
State,NA,All,15,2015,2014,NA,NA,447
State,NA,All,15,2015,2014,NA,NA,1070
State,NA,All,15,2015,2014,NA,NA,93
State,NA,All,16,2015,2014,NA,NA,1017
State,NA,All,16,2015,2014,NA,NA,72
State,NA,All,16,2015,2014,NA,NA,1079
State,NA,All,16,2015,2014,NA,NA,576
State,NA,All,16,2015,2014,NA,NA,5030
State,NA,All,16,2015,2014,NA,NA,724
State,NA,All,16,2015,2014,NA,NA,586
State,NA,All,16,2015,2014,NA,NA,170
State,NA,All,16,2015,2014,NA,NA,80
State,NA,All,16,2015,2014,NA,NA,3634
State,NA,All,16,2015,2014,NA,NA,1556
State,NA,All,16,2015,2014,NA,NA,194
State,NA,All,16,2015,2014,NA,NA,275
State,NA,All,16,2015,2014,NA,NA,2059
State,NA,All,16,2015,2014,NA,NA,1249
State,NA,All,16,2015,2014,NA,NA,548
State,NA,All,16,2015,2014,NA,NA,489
State,NA,All,16,2015,2014,NA,NA,871
State,NA,All,16,2015,2014,NA,NA,820
State,NA,All,16,2015,2014,NA,NA,266
State,NA,All,16,2015,2014,NA,NA,878
State,NA,All,16,2015,2014,NA,NA,1134
State,NA,All,16,2015,2014,NA,NA,1831
State,NA,All,16,2015,2014,NA,NA,791
State,NA,All,16,2015,2014,NA,NA,573
State,NA,All,16,2015,2014,NA,NA,1160
State,NA,All,16,2015,2014,NA,NA,193
State,NA,All,16,2015,2014,NA,NA,307
State,NA,All,16,2015,2014,NA,NA,468
State,NA,All,16,2015,2014,NA,NA,258
State,NA,All,16,2015,2014,NA,NA,1304
State,NA,All,16,2015,2014,NA,NA,347
State,NA,All,16,2015,2014,NA,NA,1980
State,NA,All,16,2015,2014,NA,NA,960
State,NA,All,16,2015,2014,NA,NA,1628
State,NA,All,16,2015,2014,NA,NA,113
State,NA,All,16,2015,2014,NA,NA,2245
State,NA,All,16,2015,2014,NA,NA,693
State,NA,All,16,2015,2014,NA,NA,698
State,NA,All,16,2015,2014,NA,NA,2518
State,NA,All,16,2015,2014,NA,NA,186
State,NA,All,16,2015,2014,NA,NA,866
State,NA,All,16,2015,2014,NA,NA,155
State,NA,All,16,2015,2014,NA,NA,1215
State,NA,All,16,2015,2014,NA,NA,3545
State,NA,All,16,2015,2014,NA,NA,323
State,NA,All,16,2015,2014,NA,NA,118
State,NA,All,16,2015,2014,NA,NA,1204
State,NA,All,16,2015,2014,NA,NA,1089
State,NA,All,16,2015,2014,NA,NA,438
State,NA,All,16,2015,2014,NA,NA,1011
State,NA,All,16,2015,2014,NA,NA,104
State,NA,All,17,2015,2014,NA,NA,990
State,NA,All,17,2015,2014,NA,NA,83
State,NA,All,17,2015,2014,NA,NA,1043
State,NA,All,17,2015,2014,NA,NA,623
State,NA,All,17,2015,2014,NA,NA,5021
State,NA,All,17,2015,2014,NA,NA,699
State,NA,All,17,2015,2014,NA,NA,581
State,NA,All,17,2015,2014,NA,NA,170
State,NA,All,17,2015,2014,NA,NA,97
State,NA,All,17,2015,2014,NA,NA,3557
State,NA,All,17,2015,2014,NA,NA,1493
State,NA,All,17,2015,2014,NA,NA,195
State,NA,All,17,2015,2014,NA,NA,238
State,NA,All,17,2015,2014,NA,NA,2058
State,NA,All,17,2015,2014,NA,NA,1146
State,NA,All,17,2015,2014,NA,NA,591
State,NA,All,17,2015,2014,NA,NA,470
State,NA,All,17,2015,2014,NA,NA,858
State,NA,All,17,2015,2014,NA,NA,795
State,NA,All,17,2015,2014,NA,NA,275
State,NA,All,17,2015,2014,NA,NA,927
State,NA,All,17,2015,2014,NA,NA,1136
State,NA,All,17,2015,2014,NA,NA,1898
State,NA,All,17,2015,2014,NA,NA,837
State,NA,All,17,2015,2014,NA,NA,601
State,NA,All,17,2015,2014,NA,NA,1108
State,NA,All,17,2015,2014,NA,NA,188
State,NA,All,17,2015,2014,NA,NA,313
State,NA,All,17,2015,2014,NA,NA,459
State,NA,All,17,2015,2014,NA,NA,219
State,NA,All,17,2015,2014,NA,NA,1383
State,NA,All,17,2015,2014,NA,NA,329
State,NA,All,17,2015,2014,NA,NA,1901
State,NA,All,17,2015,2014,NA,NA,1038
State,NA,All,17,2015,2014,NA,NA,1569
State,NA,All,17,2015,2014,NA,NA,121
State,NA,All,17,2015,2014,NA,NA,2246
State,NA,All,17,2015,2014,NA,NA,738
State,NA,All,17,2015,2014,NA,NA,703
State,NA,All,17,2015,2014,NA,NA,2531
State,NA,All,17,2015,2014,NA,NA,208
State,NA,All,17,2015,2014,NA,NA,893
State,NA,All,17,2015,2014,NA,NA,139
State,NA,All,17,2015,2014,NA,NA,1260
State,NA,All,17,2015,2014,NA,NA,3611
State,NA,All,17,2015,2014,NA,NA,286
State,NA,All,17,2015,2014,NA,NA,126
State,NA,All,17,2015,2014,NA,NA,1199
State,NA,All,17,2015,2014,NA,NA,1051
State,NA,All,17,2015,2014,NA,NA,443
State,NA,All,17,2015,2014,NA,NA,970
State,NA,All,17,2015,2014,NA,NA,75
State,NA,All,18,2015,2014,NA,NA,935
State,NA,All,18,2015,2014,NA,NA,72
State,NA,All,18,2015,2014,NA,NA,1001
State,NA,All,18,2015,2014,NA,NA,604
State,NA,All,18,2015,2014,NA,NA,4802
State,NA,All,18,2015,2014,NA,NA,649
State,NA,All,18,2015,2014,NA,NA,556
State,NA,All,18,2015,2014,NA,NA,177
State,NA,All,18,2015,2014,NA,NA,82
State,NA,All,18,2015,2014,NA,NA,3767
State,NA,All,18,2015,2014,NA,NA,1486
State,NA,All,18,2015,2014,NA,NA,233
State,NA,All,18,2015,2014,NA,NA,263
State,NA,All,18,2015,2014,NA,NA,2027
State,NA,All,18,2015,2014,NA,NA,1211
State,NA,All,18,2015,2014,NA,NA,527
State,NA,All,18,2015,2014,NA,NA,483
State,NA,All,18,2015,2014,NA,NA,901
State,NA,All,18,2015,2014,NA,NA,825
State,NA,All,18,2015,2014,NA,NA,286
State,NA,All,18,2015,2014,NA,NA,920
State,NA,All,18,2015,2014,NA,NA,1165
State,NA,All,18,2015,2014,NA,NA,1870
State,NA,All,18,2015,2014,NA,NA,827
State,NA,All,18,2015,2014,NA,NA,664
State,NA,All,18,2015,2014,NA,NA,1142
State,NA,All,18,2015,2014,NA,NA,210
State,NA,All,18,2015,2014,NA,NA,327
State,NA,All,18,2015,2014,NA,NA,418
State,NA,All,18,2015,2014,NA,NA,251
State,NA,All,18,2015,2014,NA,NA,1380
State,NA,All,18,2015,2014,NA,NA,332
State,NA,All,18,2015,2014,NA,NA,1885
State,NA,All,18,2015,2014,NA,NA,964
State,NA,All,18,2015,2014,NA,NA,1707
State,NA,All,18,2015,2014,NA,NA,118
State,NA,All,18,2015,2014,NA,NA,2231
State,NA,All,18,2015,2014,NA,NA,733
State,NA,All,18,2015,2014,NA,NA,703
State,NA,All,18,2015,2014,NA,NA,2460
State,NA,All,18,2015,2014,NA,NA,197
State,NA,All,18,2015,2014,NA,NA,916
State,NA,All,18,2015,2014,NA,NA,143
State,NA,All,18,2015,2014,NA,NA,1263
State,NA,All,18,2015,2014,NA,NA,3677
State,NA,All,18,2015,2014,NA,NA,339
State,NA,All,18,2015,2014,NA,NA,108
State,NA,All,18,2015,2014,NA,NA,1256
State,NA,All,18,2015,2014,NA,NA,1098
State,NA,All,18,2015,2014,NA,NA,443
State,NA,All,18,2015,2014,NA,NA,976
State,NA,All,18,2015,2014,NA,NA,86
State,NA,All,19,2015,2014,NA,NA,937
State,NA,All,19,2015,2014,NA,NA,122
State,NA,All,19,2015,2014,NA,NA,1023
State,NA,All,19,2015,2014,NA,NA,596
State,NA,All,19,2015,2014,NA,NA,4729
State,NA,All,19,2015,2014,NA,NA,714
State,NA,All,19,2015,2014,NA,NA,590
State,NA,All,19,2015,2014,NA,NA,154
State,NA,All,19,2015,2014,NA,NA,87
State,NA,All,19,2015,2014,NA,NA,3777
State,NA,All,19,2015,2014,NA,NA,1502
State,NA,All,19,2015,2014,NA,NA,215
State,NA,All,19,2015,2014,NA,NA,265
State,NA,All,19,2015,2014,NA,NA,1944
State,NA,All,19,2015,2014,NA,NA,1165
State,NA,All,19,2015,2014,NA,NA,524
State,NA,All,19,2015,2014,NA,NA,517
State,NA,All,19,2015,2014,NA,NA,923
State,NA,All,19,2015,2014,NA,NA,796
State,NA,All,19,2015,2014,NA,NA,268
State,NA,All,19,2015,2014,NA,NA,847
State,NA,All,19,2015,2014,NA,NA,1090
State,NA,All,19,2015,2014,NA,NA,1749
State,NA,All,19,2015,2014,NA,NA,801
State,NA,All,19,2015,2014,NA,NA,621
State,NA,All,19,2015,2014,NA,NA,1059
State,NA,All,19,2015,2014,NA,NA,189
State,NA,All,19,2015,2014,NA,NA,295
State,NA,All,19,2015,2014,NA,NA,438
State,NA,All,19,2015,2014,NA,NA,219
State,NA,All,19,2015,2014,NA,NA,1359
State,NA,All,19,2015,2014,NA,NA,305
State,NA,All,19,2015,2014,NA,NA,1887
State,NA,All,19,2015,2014,NA,NA,981
State,NA,All,19,2015,2014,NA,NA,1626
State,NA,All,19,2015,2014,NA,NA,111
State,NA,All,19,2015,2014,NA,NA,2265
State,NA,All,19,2015,2014,NA,NA,718
State,NA,All,19,2015,2014,NA,NA,736
State,NA,All,19,2015,2014,NA,NA,2492
State,NA,All,19,2015,2014,NA,NA,174
State,NA,All,19,2015,2014,NA,NA,864
State,NA,All,19,2015,2014,NA,NA,144
State,NA,All,19,2015,2014,NA,NA,1266
State,NA,All,19,2015,2014,NA,NA,3536
State,NA,All,19,2015,2014,NA,NA,318
State,NA,All,19,2015,2014,NA,NA,115
State,NA,All,19,2015,2014,NA,NA,1207
State,NA,All,19,2015,2014,NA,NA,1087
State,NA,All,19,2015,2014,NA,NA,422
State,NA,All,19,2015,2014,NA,NA,878
State,NA,All,19,2015,2014,NA,NA,74
State,NA,All,20,2015,2014,NA,NA,946
State,NA,All,20,2015,2014,NA,NA,83
State,NA,All,20,2015,2014,NA,NA,1020
State,NA,All,20,2015,2014,NA,NA,621
State,NA,All,20,2015,2014,NA,NA,4712
State,NA,All,20,2015,2014,NA,NA,720
State,NA,All,20,2015,2014,NA,NA,543
State,NA,All,20,2015,2014,NA,NA,148
State,NA,All,20,2015,2014,NA,NA,77
State,NA,All,20,2015,2014,NA,NA,3552
State,NA,All,20,2015,2014,NA,NA,1507
State,NA,All,20,2015,2014,NA,NA,206
State,NA,All,20,2015,2014,NA,NA,250
State,NA,All,20,2015,2014,NA,NA,2016
State,NA,All,20,2015,2014,NA,NA,1179
State,NA,All,20,2015,2014,NA,NA,542
State,NA,All,20,2015,2014,NA,NA,491
State,NA,All,20,2015,2014,NA,NA,877
State,NA,All,20,2015,2014,NA,NA,785
State,NA,All,20,2015,2014,NA,NA,258
State,NA,All,20,2015,2014,NA,NA,840
State,NA,All,20,2015,2014,NA,NA,1026
State,NA,All,20,2015,2014,NA,NA,1750
State,NA,All,20,2015,2014,NA,NA,754
State,NA,All,20,2015,2014,NA,NA,587
State,NA,All,20,2015,2014,NA,NA,1046
State,NA,All,20,2015,2014,NA,NA,223
State,NA,All,20,2015,2014,NA,NA,303
State,NA,All,20,2015,2014,NA,NA,384
State,NA,All,20,2015,2014,NA,NA,201
